# ─────────────────┬────────────┬──────────┬───────────────────────────────────────────┐
#│     Regime      │  UT date   │ Exposure │                   Moon                    │
#├─────────────────┼────────────┼──────────┼───────────────────────────────────────────┤
#│ dark            │ 2026-03-15 │ 1200 s   │ 16% lit, below horizon, 135° away,        │
#│                 │            │          │ airmass 1.23                              │
#├─────────────────┼────────────┼──────────┼───────────────────────────────────────────┤
#│ grey            │ 2026-02-23 │ 600 s    │ 34% lit, above horizon, 37° away, airmass │
#│                 │            │          │  1.37                                     │
#├─────────────────┼────────────┼──────────┼───────────────────────────────────────────┤
#│ bright          │ 2026-06-03 │ 600 s    │ 92% lit, above horizon, 32° away, airmass │
#│ ("light")       │            │          │  1.31                                     │
#└─────────────────┴────────────┴──────────┴───────────────────────────────────────────
moon_regime,channel,night,frame,mjd,texp_s,airmass,slit_arcsec,binspat,binspec,moon_illum,moon_alt_deg,moon_sep_deg,wavelength_A,sb_ab_mag_arcsec2,flam_erg_s_cm2_A_arcsec2,segment
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3257.268,22.1346,1.436428e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3258.302,22.0450,1.559021e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3259.335,22.0323,1.576264e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3260.369,22.0103,1.607559e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3261.402,21.9748,1.659965e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3262.436,22.0033,1.615968e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3263.470,21.9952,1.626994e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3264.503,22.0198,1.589565e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3265.537,22.0632,1.526267e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3266.570,22.1843,1.364279e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3267.604,22.1253,1.439599e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3268.637,22.0969,1.476812e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3269.671,22.1915,1.352796e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3270.704,22.2602,1.268986e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3271.738,22.2436,1.287674e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3272.771,22.2015,1.337792e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3273.804,22.2917,1.230391e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3274.838,22.3110,1.207899e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3275.871,22.2940,1.226197e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3276.905,22.2445,1.282590e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3277.938,22.3580,1.154567e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3278.971,22.4821,1.029204e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3280.004,22.3940,1.115467e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3281.038,22.3920,1.116844e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3282.071,22.3535,1.156423e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3283.104,22.3514,1.157920e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3284.137,22.3337,1.176198e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3285.171,22.0680,1.501403e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3286.204,22.0537,1.520340e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3287.237,22.0808,1.482010e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3288.270,22.0981,1.457610e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3289.303,22.1619,1.373557e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3290.336,22.1529,1.384132e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3291.369,22.0067,1.582608e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3292.402,21.7389,2.024091e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3293.435,21.5955,2.308386e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3294.469,21.5201,2.472839e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3295.501,21.6540,2.184643e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3296.534,21.6677,2.155983e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3297.567,21.6795,2.131260e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3298.600,21.7658,1.967228e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3299.633,21.7740,1.951206e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3300.666,21.7962,1.910479e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3301.699,21.9169,1.708322e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3302.732,21.9751,1.618162e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3303.765,22.0163,1.556950e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3304.797,22.0524,1.505143e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3305.830,22.0985,1.441636e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3306.863,22.0922,1.449105e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3307.896,22.2679,1.231844e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3308.928,22.2141,1.293594e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3309.961,22.0212,1.544101e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3310.994,21.9542,1.641400e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3312.027,22.0774,1.464442e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3313.059,22.0297,1.529299e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3314.092,21.9572,1.633852e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3315.125,21.9500,1.643719e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3316.157,21.8694,1.769234e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3317.190,21.8708,1.765880e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3318.222,21.8147,1.858280e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3319.255,21.7946,1.891930e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3320.287,21.8031,1.875906e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3321.320,21.9902,1.578052e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3322.352,21.9645,1.614849e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3323.385,22.0257,1.525356e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3324.417,21.9989,1.562578e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3325.449,22.0376,1.506891e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3326.482,22.1052,1.414995e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3327.514,22.1693,1.333038e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3328.547,22.2727,1.211204e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3329.579,22.2619,1.222556e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3330.611,22.2540,1.230769e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3331.644,22.2296,1.257947e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3332.676,22.4201,1.054863e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3333.708,22.4156,1.058589e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3334.740,22.3578,1.115789e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3335.772,22.3795,1.093002e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3336.804,22.3915,1.080338e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3337.837,22.4706,1.003782e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3338.869,22.4299,1.041513e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3339.901,22.3741,1.095719e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3340.933,22.3161,1.155196e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3341.965,22.5154,9.608950e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3342.997,22.4486,1.021170e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3344.029,22.3939,1.073281e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3345.061,22.4238,1.043547e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3346.093,22.4067,1.059401e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3347.125,22.5625,9.172349e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3348.157,22.5877,8.956217e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3349.189,22.6011,8.840860e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3350.221,22.5792,9.015240e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3351.253,22.5750,9.044660e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3352.284,22.4616,1.003483e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3353.316,22.5489,9.254040e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3354.348,22.5259,9.446070e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3355.380,22.5491,9.240237e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3356.412,22.6142,8.697458e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3357.443,22.6241,8.612945e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3358.475,22.5939,8.851057e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3359.507,22.5991,8.802584e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3360.538,22.6409,8.465262e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3361.570,22.7386,7.731931e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3362.602,22.5997,8.781735e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3363.633,22.5714,9.008274e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3364.665,22.5094,9.531525e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3365.696,22.3781,1.075069e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3366.728,22.0761,1.418934e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3367.759,21.6469,2.105580e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3368.791,21.4248,2.582023e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3369.822,21.3766,2.697546e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3370.854,21.4100,2.614119e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3371.885,21.4324,2.559334e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3372.916,21.5918,2.208410e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3373.948,21.6281,2.134561e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3374.979,21.7079,1.982143e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3376.010,21.7292,1.942321e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3377.042,21.7557,1.894340e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3378.073,21.8270,1.772940e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3379.104,21.8394,1.751617e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3380.135,21.9701,1.552066e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3381.167,21.9593,1.566594e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3382.198,21.9279,1.611640e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3383.229,22.0635,1.421509e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3384.260,22.0334,1.460558e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3385.291,22.0469,1.441713e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3386.322,22.0198,1.477209e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3387.353,22.2067,1.242850e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3388.384,22.2635,1.178838e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3389.415,22.2280,1.217228e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3390.446,22.2186,1.227086e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3391.477,22.2789,1.160034e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3392.508,22.2534,1.186891e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3393.539,22.2584,1.180780e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3394.570,22.1861,1.261295e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3395.600,22.2623,1.175071e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3396.631,22.3079,1.126076e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3397.662,22.3536,1.079003e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3398.693,22.2786,1.155497e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3399.724,22.2861,1.146769e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3400.754,22.3124,1.118725e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3401.785,22.4591,9.766836e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3402.816,22.4492,9.850375e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3403.846,22.4571,9.773192e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3404.877,22.4522,9.811838e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3405.907,22.4620,9.717576e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3406.938,22.4579,9.748673e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3407.969,22.5061,9.319361e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3408.999,22.5840,8.669129e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3410.030,22.6021,8.520640e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3411.060,22.4518,9.779946e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3412.090,22.4912,9.425133e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3413.121,22.4762,9.550876e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3414.151,22.5197,9.170205e-18,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3415.182,22.3514,1.070086e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3416.212,22.2157,1.211873e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3417.242,22.1435,1.294347e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3418.272,22.1397,1.298113e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3419.303,22.2748,1.145623e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3420.333,22.2629,1.157488e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3421.363,22.2789,1.139844e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3422.393,22.2536,1.166009e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3423.424,22.2038,1.220053e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3424.454,22.2145,1.207404e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3425.484,22.1436,1.288048e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3426.514,22.1922,1.230921e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3427.544,22.1828,1.240880e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3428.574,22.2648,1.149977e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3429.604,22.3074,1.105003e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3430.634,22.2292,1.186791e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3431.664,22.2188,1.197574e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3432.694,22.3563,1.054416e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3433.724,22.3280,1.081699e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3434.753,22.0811,1.356982e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3435.783,21.9841,1.482960e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3436.813,21.9651,1.508303e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3437.843,22.1778,1.239108e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3438.873,22.1884,1.226436e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3439.902,22.2473,1.160939e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3440.932,22.2136,1.196770e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3441.962,22.2686,1.136970e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3442.991,22.4053,1.001938e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3444.021,22.4005,1.005726e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3445.051,22.3623,1.041157e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3446.080,22.3362,1.065792e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3447.110,22.2670,1.135341e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3448.139,22.3169,1.083678e-17,base
dark,U,20260315,0093,61114.272105,1200,1.228,1.5003,2.0,3.0,0.1559,-66.63,134.76,3449.169,22.2287,1.174646e-17,base
